1,1,831.7413330078125,294.65753173828125,108.7362060546875,94.026611328125,0.8881821,-1,-1,-1
2,1,827.5361938476562,289.191650390625,111.3773193359375,97.10818481445312,0.8917966,-1,-1,-1
3,1,823.4710693359375,286.9986572265625,109.66851806640625,98.78890991210938,0.91512305,-1,-1,-1
4,1,819.1566162109375,283.3038024902344,110.986328125,101.041015625,0.906844,-1,-1,-1
5,1,815.2036743164062,279.9420471191406,109.98419189453125,98.361572265625,0.871301,-1,-1,-1
6,1,812.1160278320312,275.7152099609375,109.78485107421875,101.3956298828125,0.93527,-1,-1,-1
7,1,807.7316284179688,273.08740234375,109.82879638671875,103.29867553710938,0.8267157,-1,-1,-1
8,1,804.337890625,268.8855895996094,112.02667236328125,102.73382568359375,0.89966494,-1,-1,-1
9,1,802.1416015625,266.0262145996094,111.04791259765625,102.50311279296875,0.90656734,-1,-1,-1
10,1,797.0635986328125,260.8365783691406,112.92510986328125,103.27728271484375,0.80974597,-1,-1,-1
11,1,795.1184692382812,257.7883605957031,113.61334228515625,106.11328125,0.9154734,-1,-1,-1
12,1,792.16162109375,255.7925262451172,116.38134765625,108.27113342285156,0.92569846,-1,-1,-1
13,1,789.2579345703125,254.7445831298828,112.45849609375,106.61442565917969,0.8222589,-1,-1,-1
14,1,786.965576171875,249.7097625732422,113.01495361328125,106.33338928222656,0.89074415,-1,-1,-1
15,1,784.5238037109375,247.89108276367188,114.78118896484375,108.05154418945312,0.9132235,-1,-1,-1
16,1,781.4644165039062,245.45269775390625,117.16302490234375,107.88973999023438,0.86978567,-1,-1,-1
17,1,779.4000854492188,242.7425079345703,113.0887451171875,104.18113708496094,0.8828318,-1,-1,-1
18,1,777.5308837890625,240.78524780273438,113.17523193359375,106.39871215820312,0.92611295,-1,-1,-1
19,1,775.4534301757812,238.09542846679688,112.297607421875,107.80581665039062,0.8911741,-1,-1,-1
20,1,772.1200561523438,236.49758911132812,112.25616455078125,101.37753295898438,0.7787237,-1,-1,-1
21,1,770.53125,234.9174346923828,111.395263671875,102.57929992675781,0.8974695,-1,-1,-1
22,1,767.9867553710938,232.64456176757812,114.1605224609375,105.12213134765625,0.92411137,-1,-1,-1
23,1,766.4905395507812,231.29408264160156,112.3919677734375,105.74873352050781,0.8320918,-1,-1,-1
24,1,760.1671142578125,235.2566375732422,116.93646240234375,96.28569030761719,0.91439795,-1,-1,-1
25,1,756.5098876953125,239.4731903076172,116.50567626953125,91.54963684082031,0.84482247,-1,-1,-1
26,1,760.7068481445312,238.521240234375,107.77679443359375,89.55990600585938,0.679425,-1,-1,-1
27,1,768.677490234375,237.3092498779297,80.15985107421875,64.06843566894531,0.7467129,-1,-1,-1
28,1,771.5097045898438,231.35446166992188,76.91229248046875,67.82937622070312,0.7092445,-1,-1,-1
29,1,774.0095825195312,225.4993438720703,81.1683349609375,72.52748107910156,0.6551204,-1,-1,-1
30,1,771.9541625976562,224.95896911621094,77.18756103515625,80.35658264160156,0.62979114,-1,-1,-1
31,1,772.9440307617188,222.45889282226562,75.40576171875,85.98458862304688,0.7437361,-1,-1,-1
32,1,773.7484741210938,217.01834106445312,69.34869384765625,95.31954956054688,0.7058453,-1,-1,-1
33,1,772.9481201171875,213.2493896484375,67.281494140625,103.84130859375,0.69726187,-1,-1,-1
34,1,772.4306030273438,209.6771240234375,68.1943359375,111.16925048828125,0.69879806,-1,-1,-1
35,1,772.251220703125,209.13546752929688,56.599365234375,114.78610229492188,0.8076116,-1,-1,-1
36,1,771.9530639648438,209.7760467529297,52.76763916015625,116.63969421386719,0.7899766,-1,-1,-1
37,1,769.68603515625,206.75567626953125,46.3377685546875,123.03057861328125,0.86673707,-1,-1,-1
38,1,770.1250610351562,214.37474060058594,44.4508056640625,118.87071228027344,0.7729898,-1,-1,-1
39,1,768.9619750976562,218.16883850097656,49.8924560546875,120.25575256347656,0.72442824,-1,-1,-1
40,1,769.9923095703125,235.8596649169922,46.31524658203125,111.14192199707031,0.74123996,-1,-1,-1
41,1,772.5401000976562,233.84445190429688,38.09954833984375,121.05328369140625,0.75476515,-1,-1,-1
42,1,769.0648803710938,240.17820739746094,31.48541259765625,120.42625427246094,0.77709746,-1,-1,-1
43,1,766.6741943359375,238.72142028808594,33.37347412109375,129.6715545654297,0.69889903,-1,-1,-1
44,1,763.4041748046875,256.6050109863281,37.82049560546875,121.19009399414062,0.7788957,-1,-1,-1
45,1,763.3027954101562,267.686279296875,41.96319580078125,121.35061645507812,0.8428183,-1,-1,-1
46,1,762.7904052734375,271.4674072265625,44.10906982421875,124.52685546875,0.81026393,-1,-1,-1
47,1,763.0449829101562,279.8000183105469,43.6995849609375,123.44598388671875,0.7799688,-1,-1,-1
48,1,762.2565307617188,288.8375244140625,44.2568359375,123.16412353515625,0.79928607,-1,-1,-1
49,1,760.3120727539062,287.8042297363281,46.44598388671875,131.56948852539062,0.7971834,-1,-1,-1
50,1,759.554443359375,288.807373046875,44.15155029296875,139.20022583007812,0.7380929,-1,-1,-1
51,1,759.7930297851562,291.37615966796875,41.182373046875,141.5675048828125,0.67369527,-1,-1,-1
52,1,760.4285888671875,300.2593994140625,34.220703125,138.3609619140625,0.7699038,-1,-1,-1
53,1,760.6402587890625,307.5573425292969,30.74334716796875,136.3868408203125,0.7735849,-1,-1,-1
54,1,758.8704223632812,317.31689453125,30.681884765625,132.58822631835938,0.7425654,-1,-1,-1
55,1,758.8518676757812,320.7227478027344,28.92279052734375,134.6173095703125,0.77572817,-1,-1,-1
56,1,757.387451171875,325.16876220703125,28.953125,135.86050415039062,0.6744582,-1,-1,-1
57,1,756.8699951171875,328.5732116699219,29.71044921875,135.68914794921875,0.6062855,-1,-1,-1
58,1,754.7023315429688,335.7491149902344,29.82586669921875,134.37411499023438,0.699832,-1,-1,-1
59,1,756.6411743164062,336.8153381347656,30.3330078125,137.28152465820312,0.54111856,-1,-1,-1
60,1,754.6212158203125,343.83416748046875,29.3939208984375,134.67697143554688,0.7345599,-1,-1,-1
61,1,753.6886596679688,349.1673583984375,30.99261474609375,135.78521728515625,0.5996475,-1,-1,-1
62,1,753.22021484375,350.1011962890625,31.678955078125,138.43588256835938,0.7834025,-1,-1,-1
63,1,752.35546875,352.5580139160156,32.99591064453125,139.47756958007812,0.6849277,-1,-1,-1
64,1,752.5426635742188,357.2947082519531,32.7193603515625,138.13998413085938,0.757,-1,-1,-1
65,1,751.59375,359.4443359375,33.606201171875,139.85238647460938,0.8213,-1,-1,-1
66,1,751.132568359375,368.184814453125,33.99981689453125,135.46713256835938,0.8438948,-1,-1,-1
